order_id,Week_Start,pizza_id,quantity,unit_price,total_price
10031,2015-06-15,big_meat_s,1,12.0,12.0
10031,2015-06-15,ckn_alfredo_l,1,20.75,20.75
10032,2015-06-15,ital_veggie_s,1,12.75,12.75
10033,2015-06-15,hawaiian_m,1,13.25,13.25
10033,2015-06-15,mexicana_l,1,20.25,20.25
10033,2015-06-15,pep_msh_pep_s,1,11.0,11.0
10033,2015-06-15,thai_ckn_l,1,20.75,20.75
10034,2015-06-15,green_garden_m,1,16.0,16.0
10034,2015-06-15,peppr_salami_m,1,16.5,16.5
10035,2015-06-15,cali_ckn_l,1,20.75,20.75
10035,2015-06-15,classic_dlx_l,1,20.5,20.5
10035,2015-06-15,napolitana_m,1,16.0,16.0
10036,2015-06-15,calabrese_m,1,16.25,16.25
10036,2015-06-15,five_cheese_l,1,18.5,18.5
10036,2015-06-15,spicy_ital_m,1,16.5,16.5
10037,2015-06-15,prsc_argla_m,1,16.5,16.5
10038,2015-06-15,bbq_ckn_m,1,16.75,16.75
10038,2015-06-15,mediterraneo_m,1,16.0,16.0
10039,2015-06-15,spinach_fet_m,1,16.0,16.0
10040,2015-06-15,hawaiian_l,1,16.5,16.5
10040,2015-06-15,pepperoni_s,1,9.75,9.75
10041,2015-06-15,four_cheese_m,1,14.75,14.75
10042,2015-06-15,calabrese_m,1,16.25,16.25
10043,2015-06-15,sicilian_s,1,12.25,12.25
10044,2015-06-15,mediterraneo_l,1,20.25,20.25
10045,2015-06-15,napolitana_s,2,12.0,24.0
10045,2015-06-15,pepperoni_m,1,12.5,12.5
10046,2015-06-15,peppr_salami_m,1,16.5,16.5
10046,2015-06-15,the_greek_l,1,20.5,20.5
10047,2015-06-15,mediterraneo_l,1,20.25,20.25
10048,2015-06-15,cali_ckn_s,1,12.75,12.75
10049,2015-06-15,ital_supr_m,1,16.5,16.5
10050,2015-06-15,ital_cpcllo_s,1,12.0,12.0
10050,2015-06-15,veggie_veg_m,1,16.0,16.0
10051,2015-06-15,spinach_fet_m,1,16.0,16.0
10052,2015-06-15,bbq_ckn_l,1,20.75,20.75
10052,2015-06-15,brie_carre_s,1,23.65,23.65
10052,2015-06-15,mexicana_l,1,20.25,20.25
10052,2015-06-15,southw_ckn_l,1,20.75,20.75
10053,2015-06-15,sicilian_s,1,12.25,12.25
10054,2015-06-15,ital_veggie_s,1,12.75,12.75
10055,2015-06-15,thai_ckn_s,1,12.75,12.75
10056,2015-06-15,big_meat_s,1,12.0,12.0
10057,2015-06-15,four_cheese_l,1,17.95,17.95
10058,2015-06-15,big_meat_s,1,12.0,12.0
10058,2015-06-15,cali_ckn_s,1,12.75,12.75
10058,2015-06-15,ckn_pesto_m,1,16.75,16.75
10058,2015-06-15,hawaiian_l,1,16.5,16.5
10058,2015-06-15,mexicana_l,1,20.25,20.25
10058,2015-06-15,pep_msh_pep_m,1,14.5,14.5
10058,2015-06-15,southw_ckn_l,1,20.75,20.75
10058,2015-06-15,southw_ckn_m,1,16.75,16.75
10058,2015-06-15,spicy_ital_l,1,20.75,20.75
10058,2015-06-15,spicy_ital_s,1,12.5,12.5
10058,2015-06-15,the_greek_s,1,12.0,12.0
10059,2015-06-15,veggie_veg_m,1,16.0,16.0
10060,2015-06-15,big_meat_s,1,12.0,12.0
10060,2015-06-15,ital_cpcllo_s,1,12.0,12.0
10060,2015-06-15,sicilian_m,1,16.25,16.25
10061,2015-06-15,ital_supr_l,1,20.75,20.75
10061,2015-06-15,soppressata_l,1,20.75,20.75
10062,2015-06-15,bbq_ckn_l,1,20.75,20.75
10062,2015-06-15,napolitana_l,1,20.5,20.5
10063,2015-06-15,hawaiian_s,1,10.5,10.5
10063,2015-06-15,ital_supr_l,1,20.75,20.75
10064,2015-06-15,bbq_ckn_l,1,20.75,20.75
10065,2015-06-15,mexicana_l,1,20.25,20.25
10066,2015-06-15,four_cheese_l,1,17.95,17.95
10066,2015-06-15,sicilian_m,1,16.25,16.25
10066,2015-06-15,spicy_ital_l,1,20.75,20.75
10066,2015-06-15,spicy_ital_m,1,16.5,16.5
10067,2015-06-15,mexicana_m,1,16.0,16.0
10067,2015-06-15,napolitana_l,1,20.5,20.5
10068,2015-06-15,green_garden_l,1,20.25,20.25
10068,2015-06-15,green_garden_s,1,12.0,12.0
10068,2015-06-15,southw_ckn_l,1,20.75,20.75
10068,2015-06-15,spicy_ital_l,1,20.75,20.75
10069,2015-06-15,ital_veggie_m,1,16.75,16.75
10069,2015-06-15,sicilian_m,1,16.25,16.25
10069,2015-06-15,spinach_supr_l,1,20.75,20.75
10070,2015-06-15,big_meat_s,1,12.0,12.0
10070,2015-06-15,thai_ckn_l,1,20.75,20.75
10071,2015-06-15,spicy_ital_s,1,12.5,12.5
10072,2015-06-15,five_cheese_l,1,18.5,18.5
10073,2015-06-15,calabrese_l,1,20.25,20.25
10074,2015-06-15,big_meat_s,1,12.0,12.0
10075,2015-06-15,sicilian_m,1,16.25,16.25
10075,2015-06-15,the_greek_xxl,1,35.95,35.95
10076,2015-06-15,cali_ckn_l,1,20.75,20.75
10076,2015-06-15,hawaiian_s,1,10.5,10.5
10077,2015-06-15,bbq_ckn_l,1,20.75,20.75
10077,2015-06-15,ital_cpcllo_l,1,20.5,20.5
10078,2015-06-15,green_garden_s,1,12.0,12.0
10078,2015-06-15,napolitana_s,1,12.0,12.0
10078,2015-06-15,spicy_ital_l,1,20.75,20.75
10078,2015-06-15,veggie_veg_m,1,16.0,16.0
10079,2015-06-15,bbq_ckn_l,1,20.75,20.75
10079,2015-06-15,hawaiian_l,1,16.5,16.5
10079,2015-06-15,thai_ckn_m,1,16.75,16.75
10080,2015-06-15,sicilian_s,1,12.25,12.25
10081,2015-06-15,classic_dlx_m,1,16.0,16.0
10081,2015-06-15,mediterraneo_l,1,20.25,20.25
10082,2015-06-15,calabrese_l,1,20.25,20.25
10082,2015-06-15,thai_ckn_m,1,16.75,16.75
10082,2015-06-15,the_greek_m,1,16.0,16.0
10083,2015-06-15,ckn_pesto_m,1,16.75,16.75
10083,2015-06-15,ckn_pesto_s,1,12.75,12.75
10083,2015-06-15,napolitana_m,1,16.0,16.0
10084,2015-06-15,bbq_ckn_l,1,20.75,20.75
10084,2015-06-15,napolitana_s,1,12.0,12.0
10084,2015-06-15,veggie_veg_l,1,20.25,20.25
10085,2015-06-15,soppressata_s,1,12.5,12.5
10086,2015-06-15,spicy_ital_l,1,20.75,20.75
10086,2015-06-15,spinach_supr_l,1,20.75,20.75
10087,2015-06-15,ckn_alfredo_m,1,16.75,16.75
10087,2015-06-15,peppr_salami_l,1,20.75,20.75
10088,2015-06-15,five_cheese_l,1,18.5,18.5
10088,2015-06-15,green_garden_s,1,12.0,12.0
10089,2015-06-15,cali_ckn_l,1,20.75,20.75
10089,2015-06-15,hawaiian_s,1,10.5,10.5
10090,2015-06-15,bbq_ckn_l,2,20.75,41.5
10090,2015-06-15,spicy_ital_l,1,20.75,20.75
10090,2015-06-15,thai_ckn_m,1,16.75,16.75
10091,2015-06-15,calabrese_s,1,12.25,12.25
10092,2015-06-15,southw_ckn_l,1,20.75,20.75
10092,2015-06-15,spinach_fet_m,1,16.0,16.0
10093,2015-06-15,southw_ckn_l,1,20.75,20.75
10094,2015-06-15,pep_msh_pep_m,1,14.5,14.5
10094,2015-06-15,sicilian_l,1,20.25,20.25
10095,2015-06-15,calabrese_m,1,16.25,16.25
10095,2015-06-15,ital_supr_l,1,20.75,20.75
10096,2015-06-15,mediterraneo_l,1,20.25,20.25
10096,2015-06-15,spicy_ital_s,1,12.5,12.5
10097,2015-06-15,pep_msh_pep_s,1,11.0,11.0
10097,2015-06-15,veggie_veg_l,1,20.25,20.25
10098,2015-06-15,ckn_alfredo_m,1,16.75,16.75
10099,2015-06-15,four_cheese_m,1,14.75,14.75
10099,2015-06-15,the_greek_xl,1,25.5,25.5
10100,2015-06-15,classic_dlx_s,1,12.0,12.0
10101,2015-06-15,prsc_argla_s,1,12.5,12.5
10102,2015-06-15,big_meat_s,1,12.0,12.0
10102,2015-06-15,ckn_alfredo_m,1,16.75,16.75
10102,2015-06-15,ital_cpcllo_l,1,20.5,20.5
10102,2015-06-15,thai_ckn_m,1,16.75,16.75
10103,2015-06-15,spinach_supr_l,1,20.75,20.75
10104,2015-06-15,bbq_ckn_l,1,20.75,20.75
10105,2015-06-15,classic_dlx_l,1,20.5,20.5
10106,2015-06-15,hawaiian_s,1,10.5,10.5
10106,2015-06-15,ital_cpcllo_l,1,20.5,20.5
10107,2015-06-15,southw_ckn_m,1,16.75,16.75
10108,2015-06-15,spinach_fet_s,1,12.0,12.0
10109,2015-06-15,bbq_ckn_m,1,16.75,16.75
10109,2015-06-15,ital_supr_s,1,12.5,12.5
10110,2015-06-15,green_garden_l,1,20.25,20.25
10110,2015-06-15,peppr_salami_l,1,20.75,20.75
10111,2015-06-15,classic_dlx_m,1,16.0,16.0
10112,2015-06-15,mediterraneo_m,1,16.0,16.0
10112,2015-06-15,spin_pesto_s,1,12.5,12.5
10113,2015-06-15,the_greek_xl,1,25.5,25.5
10114,2015-06-15,bbq_ckn_l,1,20.75,20.75
10115,2015-06-15,ital_supr_l,1,20.75,20.75
10116,2015-06-15,calabrese_m,1,16.25,16.25
10116,2015-06-15,thai_ckn_l,1,20.75,20.75
10117,2015-06-15,ckn_alfredo_m,1,16.75,16.75
10118,2015-06-15,sicilian_l,1,20.25,20.25
10119,2015-06-15,cali_ckn_s,1,12.75,12.75
10119,2015-06-15,ckn_pesto_m,1,16.75,16.75
10119,2015-06-15,classic_dlx_m,1,16.0,16.0
10119,2015-06-15,four_cheese_l,1,17.95,17.95
10119,2015-06-15,hawaiian_l,1,16.5,16.5
10119,2015-06-15,hawaiian_s,1,10.5,10.5
10119,2015-06-15,ital_supr_m,1,16.5,16.5
10119,2015-06-15,mexicana_s,1,12.0,12.0
10119,2015-06-15,peppr_salami_m,1,16.5,16.5
10119,2015-06-15,prsc_argla_m,1,16.5,16.5
10119,2015-06-15,sicilian_l,1,20.25,20.25
10119,2015-06-15,southw_ckn_l,1,20.75,20.75
10120,2015-06-15,ital_supr_m,1,16.5,16.5
10120,2015-06-15,pepperoni_l,1,15.25,15.25
10120,2015-06-15,thai_ckn_s,1,12.75,12.75
10120,2015-06-15,veggie_veg_s,1,12.0,12.0
10121,2015-06-15,southw_ckn_l,1,20.75,20.75
10121,2015-06-15,spin_pesto_l,1,20.75,20.75
10122,2015-06-15,napolitana_m,1,16.0,16.0
10122,2015-06-15,pepperoni_m,1,12.5,12.5
10122,2015-06-15,spinach_supr_m,1,16.5,16.5
10123,2015-06-15,brie_carre_s,1,23.65,23.65
10123,2015-06-15,classic_dlx_m,1,16.0,16.0
10124,2015-06-15,ckn_pesto_l,1,20.75,20.75
10125,2015-06-15,cali_ckn_s,1,12.75,12.75
10125,2015-06-15,ckn_alfredo_m,1,16.75,16.75
10125,2015-06-15,pepperoni_l,1,15.25,15.25
10126,2015-06-15,prsc_argla_m,1,16.5,16.5
10126,2015-06-15,spicy_ital_m,1,16.5,16.5
10127,2015-06-15,classic_dlx_l,1,20.5,20.5
10127,2015-06-15,peppr_salami_s,1,12.5,12.5
10127,2015-06-15,sicilian_m,1,16.25,16.25
10127,2015-06-15,spin_pesto_s,1,12.5,12.5
10127,2015-06-15,spinach_fet_s,1,12.0,12.0
10127,2015-06-15,thai_ckn_s,1,12.75,12.75
10128,2015-06-15,bbq_ckn_s,1,12.75,12.75
10128,2015-06-15,ital_supr_m,1,16.5,16.5
10128,2015-06-15,spicy_ital_m,1,16.5,16.5
10128,2015-06-15,spinach_fet_m,1,16.0,16.0
10129,2015-06-15,soppressata_l,1,20.75,20.75
10130,2015-06-15,spicy_ital_l,1,20.75,20.75
10131,2015-06-15,bbq_ckn_s,1,12.75,12.75
10131,2015-06-15,four_cheese_m,1,14.75,14.75
10131,2015-06-15,green_garden_s,1,12.0,12.0
10131,2015-06-15,spicy_ital_m,1,16.5,16.5
10132,2015-06-15,brie_carre_s,1,23.65,23.65
10132,2015-06-15,cali_ckn_m,1,16.75,16.75
10132,2015-06-15,ital_veggie_m,1,16.75,16.75
10132,2015-06-15,spinach_fet_s,1,12.0,12.0
10133,2015-06-15,cali_ckn_m,1,16.75,16.75
10133,2015-06-15,pep_msh_pep_l,1,17.5,17.5
10133,2015-06-15,pep_msh_pep_s,1,11.0,11.0
10133,2015-06-15,veggie_veg_l,1,20.25,20.25
10134,2015-06-15,cali_ckn_m,1,16.75,16.75
10135,2015-06-15,spin_pesto_l,1,20.75,20.75
10135,2015-06-15,spin_pesto_s,1,12.5,12.5
10136,2015-06-15,ckn_alfredo_m,1,16.75,16.75
10136,2015-06-15,five_cheese_l,1,18.5,18.5
10136,2015-06-15,thai_ckn_l,1,20.75,20.75
10137,2015-06-15,brie_carre_s,1,23.65,23.65
10137,2015-06-15,ital_cpcllo_l,1,20.5,20.5
10137,2015-06-15,spinach_supr_s,1,12.5,12.5
10138,2015-06-15,ital_supr_l,1,20.75,20.75
10139,2015-06-15,green_garden_s,1,12.0,12.0
10139,2015-06-15,sicilian_m,1,16.25,16.25
10139,2015-06-15,spinach_supr_l,1,20.75,20.75
10139,2015-06-15,thai_ckn_l,1,20.75,20.75
10140,2015-06-15,cali_ckn_m,1,16.75,16.75
10140,2015-06-15,pep_msh_pep_s,1,11.0,11.0
10140,2015-06-15,spinach_supr_m,1,16.5,16.5
10141,2015-06-15,big_meat_s,1,12.0,12.0
10141,2015-06-15,spinach_fet_m,1,16.0,16.0
10142,2015-06-15,hawaiian_l,1,16.5,16.5
10142,2015-06-15,thai_ckn_l,1,20.75,20.75
10143,2015-06-15,ital_supr_m,1,16.5,16.5
10143,2015-06-15,spin_pesto_l,1,20.75,20.75
10144,2015-06-15,classic_dlx_m,1,16.0,16.0
10145,2015-06-15,cali_ckn_s,1,12.75,12.75
10145,2015-06-15,thai_ckn_m,1,16.75,16.75
10146,2015-06-15,brie_carre_s,1,23.65,23.65
10146,2015-06-15,ckn_pesto_s,1,12.75,12.75
10147,2015-06-15,ital_cpcllo_l,1,20.5,20.5
10147,2015-06-15,spicy_ital_l,1,20.75,20.75
10148,2015-06-15,five_cheese_l,1,18.5,18.5
10148,2015-06-15,sicilian_m,1,16.25,16.25
10149,2015-06-15,cali_ckn_m,1,16.75,16.75
10149,2015-06-15,ital_supr_m,1,16.5,16.5
10150,2015-06-15,pepperoni_s,1,9.75,9.75
10150,2015-06-15,southw_ckn_m,1,16.75,16.75
10151,2015-06-15,spinach_supr_m,1,16.5,16.5
10152,2015-06-15,green_garden_m,1,16.0,16.0
10153,2015-06-15,hawaiian_m,1,13.25,13.25
10154,2015-06-15,green_garden_s,1,12.0,12.0
10154,2015-06-15,ital_supr_m,1,16.5,16.5
10154,2015-06-15,veggie_veg_l,1,20.25,20.25
10155,2015-06-15,bbq_ckn_m,1,16.75,16.75
10155,2015-06-15,ckn_alfredo_m,1,16.75,16.75
10155,2015-06-15,spicy_ital_l,1,20.75,20.75
10155,2015-06-15,spin_pesto_s,1,12.5,12.5
10156,2015-06-15,bbq_ckn_m,1,16.75,16.75
10156,2015-06-15,peppr_salami_s,1,12.5,12.5
10156,2015-06-15,spinach_fet_m,1,16.0,16.0
10156,2015-06-15,spinach_fet_s,1,12.0,12.0
10157,2015-06-15,bbq_ckn_l,1,20.75,20.75
10157,2015-06-15,ckn_alfredo_m,1,16.75,16.75
10157,2015-06-15,sicilian_l,1,20.25,20.25
10157,2015-06-15,spinach_fet_s,1,12.0,12.0
10158,2015-06-15,ital_cpcllo_m,1,16.0,16.0
10159,2015-06-15,cali_ckn_m,1,16.75,16.75
10159,2015-06-15,five_cheese_l,1,18.5,18.5
10160,2015-06-15,four_cheese_l,1,17.95,17.95
10161,2015-06-15,ital_supr_l,1,20.75,20.75
10161,2015-06-15,peppr_salami_l,1,20.75,20.75
10162,2015-06-15,four_cheese_m,1,14.75,14.75
10163,2015-06-15,cali_ckn_s,1,12.75,12.75
10164,2015-06-15,pepperoni_l,1,15.25,15.25
10165,2015-06-15,hawaiian_s,1,10.5,10.5
10165,2015-06-15,southw_ckn_s,1,12.75,12.75
10166,2015-06-15,calabrese_l,1,20.25,20.25
10166,2015-06-15,ital_supr_m,1,16.5,16.5
10167,2015-06-15,ckn_pesto_m,1,16.75,16.75
10167,2015-06-15,ital_cpcllo_s,1,12.0,12.0
10167,2015-06-15,soppressata_l,1,20.75,20.75
10167,2015-06-15,thai_ckn_l,1,20.75,20.75
10168,2015-06-15,big_meat_s,1,12.0,12.0
10168,2015-06-15,cali_ckn_l,1,20.75,20.75
10168,2015-06-15,sicilian_s,1,12.25,12.25
10169,2015-06-15,ckn_pesto_l,1,20.75,20.75
10169,2015-06-15,the_greek_m,1,16.0,16.0
10170,2015-06-15,big_meat_s,1,12.0,12.0
10170,2015-06-15,classic_dlx_m,1,16.0,16.0
10170,2015-06-15,five_cheese_l,1,18.5,18.5
10170,2015-06-15,ital_cpcllo_m,1,16.0,16.0
10171,2015-06-15,ital_cpcllo_l,1,20.5,20.5
10172,2015-06-15,ckn_pesto_l,1,20.75,20.75
10172,2015-06-15,mediterraneo_m,1,16.0,16.0
10172,2015-06-15,veggie_veg_l,1,20.25,20.25
10173,2015-06-15,ckn_pesto_l,1,20.75,20.75
10173,2015-06-15,hawaiian_l,1,16.5,16.5
10174,2015-06-15,four_cheese_l,1,17.95,17.95
10174,2015-06-15,prsc_argla_m,1,16.5,16.5
10175,2015-06-15,ckn_alfredo_s,1,12.75,12.75
10175,2015-06-15,ital_cpcllo_l,1,20.5,20.5
10175,2015-06-15,sicilian_s,1,12.25,12.25
10175,2015-06-15,veggie_veg_m,1,16.0,16.0
10176,2015-06-15,calabrese_s,1,12.25,12.25
10176,2015-06-15,classic_dlx_m,1,16.0,16.0
10176,2015-06-15,peppr_salami_s,1,12.5,12.5
10176,2015-06-15,spin_pesto_s,1,12.5,12.5
10177,2015-06-15,napolitana_s,1,12.0,12.0
10178,2015-06-15,classic_dlx_s,1,12.0,12.0
10178,2015-06-15,hawaiian_s,1,10.5,10.5
10179,2015-06-15,four_cheese_l,2,17.95,35.9
10179,2015-06-15,green_garden_l,1,20.25,20.25
10179,2015-06-15,hawaiian_s,1,10.5,10.5
10179,2015-06-15,mediterraneo_m,1,16.0,16.0
10179,2015-06-15,mexicana_m,1,16.0,16.0
10179,2015-06-15,pepperoni_l,1,15.25,15.25
10179,2015-06-15,peppr_salami_l,1,20.75,20.75
10179,2015-06-15,prsc_argla_s,1,12.5,12.5
10179,2015-06-15,sicilian_l,1,20.25,20.25
10179,2015-06-15,soppressata_l,1,20.75,20.75
10179,2015-06-15,spinach_fet_s,1,12.0,12.0
10179,2015-06-15,thai_ckn_s,1,12.75,12.75
10180,2015-06-15,five_cheese_l,1,18.5,18.5
10181,2015-06-15,southw_ckn_m,1,16.75,16.75
10182,2015-06-15,big_meat_s,1,12.0,12.0
10182,2015-06-15,ital_cpcllo_l,1,20.5,20.5
10183,2015-06-15,five_cheese_l,1,18.5,18.5
10183,2015-06-15,four_cheese_m,1,14.75,14.75
10184,2015-06-15,green_garden_l,1,20.25,20.25
10185,2015-06-15,five_cheese_l,1,18.5,18.5
10186,2015-06-15,bbq_ckn_s,1,12.75,12.75
10186,2015-06-15,cali_ckn_l,1,20.75,20.75
10186,2015-06-15,hawaiian_l,1,16.5,16.5
10186,2015-06-15,ital_cpcllo_m,1,16.0,16.0
10186,2015-06-15,ital_supr_m,1,16.5,16.5
10186,2015-06-15,ital_veggie_l,1,21.0,21.0
10186,2015-06-15,pepperoni_s,1,9.75,9.75
10186,2015-06-15,sicilian_l,1,20.25,20.25
10186,2015-06-15,sicilian_m,1,16.25,16.25
10186,2015-06-15,soppressata_m,1,16.5,16.5
10186,2015-06-15,spicy_ital_m,1,16.5,16.5
10186,2015-06-15,thai_ckn_m,2,16.75,33.5
10186,2015-06-15,thai_ckn_s,1,12.75,12.75
10186,2015-06-15,veggie_veg_l,1,20.25,20.25
10187,2015-06-15,hawaiian_l,1,16.5,16.5
10188,2015-06-15,veggie_veg_s,1,12.0,12.0
10189,2015-06-15,classic_dlx_m,1,16.0,16.0
10189,2015-06-15,pep_msh_pep_l,1,17.5,17.5
10189,2015-06-15,thai_ckn_l,2,20.75,41.5
10190,2015-06-15,classic_dlx_s,1,12.0,12.0
10191,2015-06-15,ckn_pesto_s,1,12.75,12.75
10191,2015-06-15,the_greek_s,1,12.0,12.0
10192,2015-06-15,mediterraneo_s,1,12.0,12.0
10193,2015-06-15,classic_dlx_s,1,12.0,12.0
10193,2015-06-15,sicilian_l,1,20.25,20.25
10194,2015-06-15,ckn_pesto_m,1,16.75,16.75
10194,2015-06-15,napolitana_s,1,12.0,12.0
10195,2015-06-15,five_cheese_l,1,18.5,18.5
10195,2015-06-15,ital_cpcllo_m,1,16.0,16.0
10195,2015-06-15,sicilian_s,1,12.25,12.25
10195,2015-06-15,spin_pesto_s,1,12.5,12.5
10196,2015-06-15,four_cheese_l,1,17.95,17.95
10196,2015-06-15,southw_ckn_m,1,16.75,16.75
10197,2015-06-15,southw_ckn_m,1,16.75,16.75
10198,2015-06-15,hawaiian_m,1,13.25,13.25
10198,2015-06-15,ital_supr_m,1,16.5,16.5
10198,2015-06-15,peppr_salami_m,1,16.5,16.5
10198,2015-06-15,the_greek_xl,1,25.5,25.5
10199,2015-06-15,classic_dlx_s,1,12.0,12.0
10199,2015-06-15,five_cheese_l,1,18.5,18.5
10199,2015-06-15,the_greek_xl,1,25.5,25.5
10200,2015-06-15,ckn_alfredo_m,1,16.75,16.75
10200,2015-06-15,pepperoni_s,1,9.75,9.75
10200,2015-06-15,peppr_salami_l,1,20.75,20.75
10201,2015-06-15,ital_cpcllo_m,1,16.0,16.0
10201,2015-06-15,southw_ckn_l,1,20.75,20.75
10202,2015-06-15,hawaiian_m,1,13.25,13.25
10202,2015-06-15,pep_msh_pep_l,1,17.5,17.5
10202,2015-06-15,prsc_argla_m,1,16.5,16.5
10203,2015-06-15,ckn_pesto_m,1,16.75,16.75
10203,2015-06-15,sicilian_m,1,16.25,16.25
10203,2015-06-15,sicilian_s,1,12.25,12.25
10203,2015-06-15,thai_ckn_l,1,20.75,20.75
10204,2015-06-15,pep_msh_pep_l,1,17.5,17.5
10205,2015-06-15,mexicana_m,1,16.0,16.0
10205,2015-06-15,pepperoni_m,1,12.5,12.5
10205,2015-06-15,the_greek_l,1,20.5,20.5
10206,2015-06-15,big_meat_s,1,12.0,12.0
10207,2015-06-15,ckn_pesto_l,1,20.75,20.75
10207,2015-06-15,prsc_argla_m,1,16.5,16.5
10208,2015-06-15,bbq_ckn_m,1,16.75,16.75
10209,2015-06-15,five_cheese_l,1,18.5,18.5
10210,2015-06-15,five_cheese_l,1,18.5,18.5
10211,2015-06-15,napolitana_l,1,20.5,20.5
10211,2015-06-15,spinach_supr_l,1,20.75,20.75
10212,2015-06-15,ital_veggie_m,1,16.75,16.75
10212,2015-06-15,peppr_salami_m,1,16.5,16.5
10213,2015-06-15,ckn_alfredo_l,1,20.75,20.75
10213,2015-06-15,classic_dlx_s,1,12.0,12.0
10214,2015-06-15,calabrese_l,1,20.25,20.25
10214,2015-06-15,cali_ckn_s,1,12.75,12.75
10214,2015-06-15,napolitana_s,1,12.0,12.0
10214,2015-06-15,thai_ckn_m,1,16.75,16.75
10215,2015-06-15,bbq_ckn_s,1,12.75,12.75
10215,2015-06-15,sicilian_s,1,12.25,12.25
10215,2015-06-15,thai_ckn_l,1,20.75,20.75
10216,2015-06-15,napolitana_s,1,12.0,12.0
10216,2015-06-15,spicy_ital_l,1,20.75,20.75
10217,2015-06-15,cali_ckn_s,1,12.75,12.75
10217,2015-06-15,ital_supr_l,1,20.75,20.75
10217,2015-06-15,napolitana_s,1,12.0,12.0
10217,2015-06-15,the_greek_l,1,20.5,20.5
10218,2015-06-15,cali_ckn_m,1,16.75,16.75
10218,2015-06-15,southw_ckn_s,1,12.75,12.75
10218,2015-06-15,thai_ckn_l,1,20.75,20.75
10219,2015-06-15,five_cheese_l,2,18.5,37.0
10219,2015-06-15,sicilian_m,1,16.25,16.25
10220,2015-06-15,big_meat_s,1,12.0,12.0
10220,2015-06-15,napolitana_s,1,12.0,12.0
10220,2015-06-15,pepperoni_m,1,12.5,12.5
10221,2015-06-15,southw_ckn_s,1,12.75,12.75
10221,2015-06-15,thai_ckn_s,1,12.75,12.75
10222,2015-06-15,napolitana_s,1,12.0,12.0
10223,2015-06-15,ital_supr_m,1,16.5,16.5
10224,2015-06-15,big_meat_s,1,12.0,12.0
10224,2015-06-15,cali_ckn_l,1,20.75,20.75
10224,2015-06-15,napolitana_m,1,16.0,16.0
10225,2015-06-15,spinach_supr_l,1,20.75,20.75
10226,2015-06-15,green_garden_m,1,16.0,16.0
10227,2015-06-15,big_meat_s,1,12.0,12.0
10228,2015-06-15,ital_supr_l,1,20.75,20.75
10229,2015-06-15,big_meat_s,1,12.0,12.0
10229,2015-06-15,calabrese_m,1,16.25,16.25
10229,2015-06-15,ckn_pesto_l,1,20.75,20.75
10229,2015-06-15,classic_dlx_s,1,12.0,12.0
10229,2015-06-15,prsc_argla_s,1,12.5,12.5
10229,2015-06-15,spicy_ital_l,1,20.75,20.75
10229,2015-06-15,the_greek_m,1,16.0,16.0
10230,2015-06-15,mediterraneo_s,1,12.0,12.0
10231,2015-06-15,big_meat_s,1,12.0,12.0
10231,2015-06-15,spinach_fet_l,1,20.25,20.25
10232,2015-06-15,the_greek_m,1,16.0,16.0
10233,2015-06-15,big_meat_s,1,12.0,12.0
10233,2015-06-15,ital_cpcllo_l,1,20.5,20.5
10233,2015-06-15,pep_msh_pep_s,1,11.0,11.0
10233,2015-06-15,sicilian_l,1,20.25,20.25
10234,2015-06-15,brie_carre_s,1,23.65,23.65
10235,2015-06-15,napolitana_l,1,20.5,20.5
10235,2015-06-15,soppressata_l,1,20.75,20.75
10235,2015-06-15,thai_ckn_l,2,20.75,41.5
10236,2015-06-15,five_cheese_l,1,18.5,18.5
10236,2015-06-15,ital_veggie_m,1,16.75,16.75
10236,2015-06-15,pepperoni_m,1,12.5,12.5
10236,2015-06-15,spinach_fet_l,1,20.25,20.25
10237,2015-06-15,hawaiian_l,1,16.5,16.5
10238,2015-06-15,big_meat_s,1,12.0,12.0
10238,2015-06-15,ckn_pesto_m,1,16.75,16.75
10238,2015-06-15,classic_dlx_m,1,16.0,16.0
10238,2015-06-15,hawaiian_l,1,16.5,16.5
10238,2015-06-15,ital_cpcllo_l,1,20.5,20.5
10238,2015-06-15,ital_veggie_s,1,12.75,12.75
10238,2015-06-15,mexicana_l,1,20.25,20.25
10238,2015-06-15,pepperoni_s,1,9.75,9.75
10238,2015-06-15,veggie_veg_s,1,12.0,12.0
10239,2015-06-15,southw_ckn_l,1,20.75,20.75
10240,2015-06-15,mediterraneo_l,1,20.25,20.25
10241,2015-06-15,ckn_alfredo_m,1,16.75,16.75
10241,2015-06-15,classic_dlx_m,1,16.0,16.0
10241,2015-06-15,southw_ckn_s,1,12.75,12.75
10241,2015-06-15,spinach_fet_m,1,16.0,16.0
10242,2015-06-15,calabrese_m,1,16.25,16.25
10242,2015-06-15,pep_msh_pep_s,1,11.0,11.0
10242,2015-06-15,pepperoni_l,1,15.25,15.25
10243,2015-06-15,ckn_pesto_l,1,20.75,20.75
10243,2015-06-15,spicy_ital_l,1,20.75,20.75
10243,2015-06-15,the_greek_xxl,1,35.95,35.95
10243,2015-06-15,veggie_veg_m,1,16.0,16.0
10244,2015-06-15,prsc_argla_m,1,16.5,16.5
10244,2015-06-15,the_greek_m,1,16.0,16.0
10245,2015-06-15,mexicana_l,1,20.25,20.25
10245,2015-06-15,spin_pesto_l,1,20.75,20.75
